                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T02:59:39.780000Z  52.766  33.902  25.450   2.200    8  NaN  NaN  NaN  28.800  183   0.060   0.500   0.900
2001-02-03T03:00:50.090000Z  52.535  33.812  19.730   2.300   18  NaN  NaN  NaN  48.100  141   0.190   0.700   0.800
2001-02-03T03:02:00.040000Z  52.477  33.526  22.140   1.700   17  NaN  NaN  NaN  60.900  202   0.150   1.000   1.200
2001-02-03T03:03:10.290000Z  52.433  33.525  18.970   0.500   14  NaN  NaN  NaN  77.600  223   0.350   3.000   3.100
2001-02-03T03:04:19.630000Z  52.801  33.876  27.090   4.600   19  NaN  NaN  NaN  30.700  133   0.140   0.500   0.700
2001-02-03T03:05:30.060000Z  52.437  33.500  19.610   1.200   18  NaN  NaN  NaN  60.000  245   0.270   1.700   1.900
2001-02-03T03:06:37.900000Z  52.214  33.386  42.420   3.700   13  NaN  NaN  NaN  47.100  213   1.840   6.200  37.000
2001-02-03T03:07:50.050000Z  52.554  33.664  21.020   1.000   19  NaN  NaN  NaN  59.000  162   0.130   0.500   0.800
2001-02-03T03:08:59.410000Z  52.778  34.031  22.350   3.300   19  NaN  NaN  NaN  15.300  131   0.220   0.700   0.800
2001-02-03T03:10:10.230000Z  52.493  33.939  17.830   1.300   15  NaN  NaN  NaN  41.400  143   0.140   0.500   0.500
2001-02-03T03:11:19.790000Z  52.776  33.770  28.510   1.400   12  NaN  NaN  NaN  42.700  166   0.180   1.300   1.500
2001-02-03T03:12:30.780000Z  52.387  33.804  18.220   5.000   13  NaN  NaN  NaN  58.400  175   0.220   1.000   1.000
2001-02-03T03:13:39.930000Z  52.224  33.643  13.310   1.000   19  NaN  NaN  NaN  34.900  218   0.260   1.600   1.400
2001-02-03T03:14:50.070000Z  52.574  33.615  21.820   1.900   15  NaN  NaN  NaN  63.000  169   0.080   0.300   0.500
2001-02-03T03:15:59.330000Z  53.067  33.783  33.410   2.500   20  NaN  NaN  NaN  44.600  171   0.270   1.000   1.300
2001-02-03T03:17:10.110000Z  52.538  33.717  20.210   1.500   16  NaN  NaN  NaN  55.500  154   0.140   0.500   0.900
2001-02-03T03:18:19.260000Z  52.910  33.903  28.620   2.200   18  NaN  NaN  NaN  27.500  144   0.260   0.800   1.100
2001-02-03T03:19:29.390000Z  52.904  33.964  27.820   1.700   18  NaN  NaN  NaN  20.800  122   0.200   0.600   0.900
2001-02-03T03:20:39.570000Z  52.903  33.844  30.150   1.300   15  NaN  NaN  NaN  33.900  136   0.150   0.600   0.700
2001-02-03T03:21:50.350000Z  52.442  33.749  17.300   0.800   18  NaN  NaN  NaN  45.900  149   0.190   0.600   0.900
2001-02-03T03:22:59.710000Z  52.674  33.921  20.650   0.800   19  NaN  NaN  NaN  30.700  171   0.140   0.400   0.600
2001-02-03T03:24:09.710000Z  52.871  33.773  29.730   2.600   17  NaN  NaN  NaN  41.600  171   0.110   0.400   0.500
2001-02-03T03:25:19.860000Z  52.724  33.979  24.560   1.700   14  NaN  NaN  NaN  22.800  263   0.290   2.000   1.000
2001-02-03T03:26:30.090000Z  52.788  33.571  32.830   1.700   13  NaN  NaN  NaN  64.300  172   0.100   0.500   0.800
2001-02-03T03:27:39.780000Z  52.342  33.892   9.770   3.100   21  NaN  NaN  NaN  34.500  144   0.250   0.700   0.700
2001-02-03T03:28:50.240000Z  52.570  33.649  25.920   1.500   15  NaN  NaN  NaN  61.000  230   0.140   0.900   1.200
2001-02-03T03:30:00.190000Z  52.645  33.730  24.490   1.900   16  NaN  NaN  NaN  50.600  176   0.090   0.300   0.600
2001-02-03T03:31:10.290000Z  52.444  33.722  17.450   1.800   19  NaN  NaN  NaN  47.000  153   0.150   0.600   0.900
2001-02-03T03:32:19.910000Z  52.703  33.858  24.720   1.700   19  NaN  NaN  NaN  35.500  157   0.100   0.300   0.800
2001-02-03T03:33:29.700000Z  52.665  33.953  20.630   2.100   18  NaN  NaN  NaN  28.400  125   0.180   0.600   0.800
