                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS     ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T04:03:49.500000Z  52.991  34.012  28.800   1.800   12   12   10 100.440  19.000  141   0.252   2.400   2.300
2001-02-03T04:04:59.800000Z  52.248  33.680   7.600   2.000   12   12   12 111.630  33.600  159   0.475   4.200   3.300
2001-02-03T04:06:09.900000Z  52.732  33.643  25.500   1.600   12   12   11 114.400  57.300  164   0.401   3.300   4.800
2001-02-03T04:07:19.500000Z  52.416  33.932   9.100   0.900   10   10   10  92.100  47.900  160   0.356   2.900   2.100
2001-02-03T04:08:29.700000Z  52.619  33.806  18.600   2.800   13   13    9  98.760  44.200  143   0.340   2.900   2.700
2001-02-03T04:09:39.800000Z  52.578  33.844  16.500   1.600   11   11   10 105.820  42.900  178   0.362   3.400   3.600
2001-02-03T04:10:49.900000Z  52.607  33.859  18.700   2.500   12   12   11 105.650  39.900  177   0.388   3.400   2.800
2001-02-03T04:11:59.200000Z  52.292  33.490   8.800   0.700   10   10    9 125.600  49.100  193   0.315   3.500   3.000
2001-02-03T04:13:09.600000Z  52.997  33.785  31.100   0.700   12   12    9 112.300  42.000  141   0.322   3.100   2.900
2001-02-03T04:14:19.400000Z  52.402  34.015   9.400   2.200   11   11   11 104.100  42.900  115   0.239   1.500   1.100
2001-02-03T04:15:29.800000Z  52.785  33.846  22.900   1.900   11   11    9 106.060  34.300  137   0.342   2.600   3.400
2001-02-03T04:16:39.700000Z  52.673  33.757  22.400   0.700   13   13    9 117.140  46.900  172   0.356   3.600   4.300
