eid,code,phase,noise,wet
26,ASTR,P,0.000,0.000
26,ASTR,S,0.000,0.000
26,BRDA,P,0.000,0.000
26,MAKU,S,0.000,0.000
26,SAAT,P,0.000,0.000
26,SAAT,S,0.000,0.000
26,ZRD,P,0.000,0.000
26,GANJ,P,0.000,0.000
26,GNI,P,0.000,0.000
26,GNI,S,0.000,0.000
26,ZNJK,P,0.000,0.000
26,ZNJK,S,0.000,0.000
26,VANB,P,0.000,0.000
27,TVRZ,P,0.000,0.000
27,TAHR,P,0.000,0.000
27,HRS,P,0.000,0.000
27,HRS,S,0.000,0.000
27,TABZ,P,0.000,0.000
27,TBZ,P,0.000,0.000
27,TBZ,S,0.000,0.000
27,BST,P,0.000,0.000
27,BST,S,0.000,0.000
27,MRD,P,0.000,0.000
27,MRD,S,0.000,0.000
27,SHB,P,0.000,0.000
27,SHB,S,0.000,0.000
27,AZR,P,0.000,0.000
27,SRB,P,0.000,0.000
27,SRB,S,0.000,0.000
27,NAX,P,0.000,0.000
27,HSH,P,0.000,0.000
27,HSH,S,0.000,0.000
27,LRK,S,0.000,0.000
27,SBZ,S,0.000,0.000
27,ASTR,S,0.000,0.000
27,MAKU,P,0.000,0.000
27,BRDA,P,0.000,0.000
27,BRDA,S,0.000,0.000
27,SAAT,P,0.000,0.000
27,SAAT,S,0.000,0.000
27,ZRD,P,0.000,0.000
27,GANJ,P,0.000,0.000
27,GNI,P,0.000,0.000
27,ZNJK,S,0.000,0.000
27,VANB,P,0.000,0.000
27,VANB,S,0.000,0.000
28,TVRZ,P,0.000,0.000
28,HRS,P,0.000,0.000
28,HRS,S,0.000,0.000
28,TBZ,P,0.000,0.000
28,TBZ,S,0.000,0.000
28,FTB,P,0.000,0.000
28,ORD,P,0.000,0.000
28,ORD,S,0.000,0.000
28,BST,P,0.000,0.000
28,BST,S,0.000,0.000
28,MRD,P,0.000,0.000
28,MRD,S,0.000,0.000
28,SHB,P,0.000,0.000
28,SRB,P,0.000,0.000
28,SRB,S,0.000,0.000
28,GRMI,S,0.000,0.000
28,NAX,P,0.000,0.000
28,NAX,S,0.000,0.000
28,HSH,P,0.000,0.000
28,SBZ,P,0.000,0.000
28,SBZ,S,0.000,0.000
28,LRK,P,0.000,0.000
28,LRK,S,0.000,0.000
28,ASTR,P,0.000,0.000
28,LKRN,P,0.000,0.000
28,LKRN,S,0.000,0.000
28,BRDA,S,0.000,0.000
28,SAAT,P,0.000,0.000
28,SAAT,S,0.000,0.000
28,ZRD,P,0.000,0.000
28,GANJ,S,0.000,0.000
28,ZNJK,P,0.000,0.000
28,VANB,P,0.000,0.000
29,HRS,P,0.000,0.000
29,HRS,S,0.000,0.000
29,TBZ,P,0.000,0.000
29,TBZ,S,0.000,0.000
29,TABZ,P,0.000,0.000
29,FTB,P,0.000,0.000
29,BST,P,0.000,0.000
29,BST,S,0.000,0.000
29,MRD,P,0.000,0.000
29,MRD,S,0.000,0.000
29,SHB,P,0.000,0.000
29,SHB,S,0.000,0.000
29,AZR,S,0.000,0.000
29,SRB,P,0.000,0.000
29,SRB,S,0.000,0.000
29,GRMI,S,0.000,0.000
29,NAX,S,0.000,0.000
29,HSH,P,0.000,0.000
29,LRK,P,0.000,0.000
29,SBZ,S,0.000,0.000
29,GLBA,P,0.000,0.000
29,ASTR,P,0.000,0.000
29,ASTR,S,0.000,0.000
29,LKRN,P,0.000,0.000
29,MAKU,P,0.000,0.000
29,MAKU,S,0.000,0.000
29,SAAT,P,0.000,0.000
29,ZRD,P,0.000,0.000
29,ZRD,S,0.000,0.000
29,GANJ,P,0.000,0.000
29,ZNJK,P,0.000,0.000
29,ZNJK,S,0.000,0.000
29,VANB,P,0.000,0.000
30,TVRZ,P,0.000,0.000
30,TAHR,P,0.000,0.000
30,HRS,P,0.000,0.000
30,HRS,S,0.000,0.000
30,FTB,P,0.000,0.000
30,TABZ,P,0.000,0.000
30,TABZ,S,0.000,0.000
30,TBZ,P,0.000,0.000
30,TBZ,S,0.000,0.000
30,BST,P,0.000,0.000
30,BST,S,0.000,0.000
30,ORD,S,0.000,0.000
30,MRD,P,0.000,0.000
30,MRD,S,0.000,0.000
30,SRB,P,0.000,0.000
30,SRB,S,0.000,0.000
30,GRMI,P,0.000,0.000
30,SHB,P,0.000,0.000
30,SHB,S,0.000,0.000
30,AZR,P,0.000,0.000
30,LRK,P,0.000,0.000
30,SBZ,S,0.000,0.000
30,GLBA,P,0.000,0.000
30,SAAT,P,0.000,0.000
30,ZRD,P,0.000,0.000
30,GANJ,P,0.000,0.000
30,GANJ,S,0.000,0.000
30,ZNJK,P,0.000,0.000
30,ZNJK,S,0.000,0.000
30,GNI,S,0.000,0.000
30,VANB,P,0.000,0.000
30,VANB,S,0.000,0.000
31,TVRZ,P,0.000,0.000
31,TAHR,P,0.000,0.000
31,TAHR,S,0.000,0.000
31,HRS,P,0.000,0.000
31,HRS,S,0.000,0.000
31,FTB,P,0.000,0.000
31,TABZ,P,0.000,0.000
31,TABZ,S,0.000,0.000
31,TBZ,P,0.000,0.000
31,TBZ,S,0.000,0.000
31,BST,P,0.000,0.000
31,BST,S,0.000,0.000
31,SRB,P,0.000,0.000
31,SRB,S,0.000,0.000
31,GRMI,P,0.000,0.000
31,MRD,P,0.000,0.000
31,MRD,S,0.000,0.000
31,SHB,P,0.000,0.000
31,SHB,S,0.000,0.000
31,HSH,P,0.000,0.000
31,NAX,P,0.000,0.000
31,SBZ,S,0.000,0.000
31,ASTR,P,0.000,0.000
31,ASTR,S,0.000,0.000
31,LKRN,P,0.000,0.000
31,LKRN,S,0.000,0.000
31,SAAT,P,0.000,0.000
31,MAKU,P,0.000,0.000
31,ZRD,S,0.000,0.000
31,GANJ,S,0.000,0.000
31,ZNJK,P,0.000,0.000
31,GNI,S,0.000,0.000
31,VANB,P,0.000,0.000
32,TVRZ,S,0.000,0.000
32,HRS,P,0.000,0.000
32,HRS,S,0.000,0.000
32,TAHR,P,0.000,0.000
32,TAHR,S,0.000,0.000
32,TABZ,S,0.000,0.000
32,FTB,P,0.000,0.000
32,TBZ,P,0.000,0.000
32,TBZ,S,0.000,0.000
32,BST,P,0.000,0.000
32,BST,S,0.000,0.000
32,MRD,P,0.000,0.000
32,SHB,P,0.000,0.000
32,AZR,P,0.000,0.000
32,AZR,S,0.000,0.000
32,SRB,P,0.000,0.000
32,GRMI,P,0.000,0.000
32,GRMI,S,0.000,0.000
32,NAX,P,0.000,0.000
32,LRK,S,0.000,0.000
32,SBZ,P,0.000,0.000
32,SBZ,S,0.000,0.000
32,GLBA,P,0.000,0.000
32,GLBA,S,0.000,0.000
32,LKRN,S,0.000,0.000
32,MAKU,P,0.000,0.000
32,BRDA,P,0.000,0.000
32,SAAT,P,0.000,0.000
32,GNI,P,0.000,0.000
32,GNI,S,0.000,0.000
32,ZNJK,P,0.000,0.000
32,VANB,P,0.000,0.000
32,VANB,S,0.000,0.000
33,HRS,P,0.000,0.000
33,HRS,S,0.000,0.000
33,TAHR,P,0.000,0.000
33,TAHR,S,0.000,0.000
33,FTB,P,0.000,0.000
33,TBZ,P,0.000,0.000
33,TBZ,S,0.000,0.000
33,BST,P,0.000,0.000
33,ORD,P,0.000,0.000
33,MRD,P,0.000,0.000
33,MRD,S,0.000,0.000
33,SHB,P,0.000,0.000
33,SHB,S,0.000,0.000
33,SRB,P,0.000,0.000
33,SRB,S,0.000,0.000
33,AZR,S,0.000,0.000
33,GRMI,P,0.000,0.000
33,SBZ,P,0.000,0.000
33,GLBA,P,0.000,0.000
33,GLBA,S,0.000,0.000
33,ASTR,S,0.000,0.000
33,LKRN,P,0.000,0.000
33,LKRN,S,0.000,0.000
33,MAKU,P,0.000,0.000
33,MAKU,S,0.000,0.000
33,SAAT,S,0.000,0.000
33,ZRD,P,0.000,0.000
33,GANJ,P,0.000,0.000
33,ZNJK,P,0.000,0.000
33,ZNJK,S,0.000,0.000
33,GNI,P,0.000,0.000
33,VANB,P,0.000,0.000
33,VANB,S,0.000,0.000
34,TVRZ,P,0.000,0.000
34,TAHR,P,0.000,0.000
34,TAHR,S,0.000,0.000
34,HRS,P,0.000,0.000
34,FTB,P,0.000,0.000
34,FTB,S,0.000,0.000
34,TABZ,P,0.000,0.000
34,TBZ,P,0.000,0.000
34,TBZ,S,0.000,0.000
34,ORD,S,0.000,0.000
34,BST,S,0.000,0.000
34,MRD,P,0.000,0.000
34,GRMI,S,0.000,0.000
34,SHB,P,0.000,0.000
34,SHB,S,0.000,0.000
34,SRB,P,0.000,0.000
34,AZR,P,0.000,0.000
34,HSH,P,0.000,0.000
34,HSH,S,0.000,0.000
34,NAX,P,0.000,0.000
34,LRK,P,0.000,0.000
34,LRK,S,0.000,0.000
34,ASTR,S,0.000,0.000
34,BRDA,P,0.000,0.000
34,MAKU,P,0.000,0.000
34,MAKU,S,0.000,0.000
34,SAAT,S,0.000,0.000
34,ZRD,P,0.000,0.000
34,GANJ,P,0.000,0.000
34,GNI,P,0.000,0.000
34,GNI,S,0.000,0.000
34,ZNJK,S,0.000,0.000
34,VANB,P,0.000,0.000
35,TVRZ,S,0.000,0.000
35,HRS,P,0.000,0.000
35,HRS,S,0.000,0.000
35,TBZ,P,0.000,0.000
35,TBZ,S,0.000,0.000
35,FTB,P,0.000,0.000
35,MRD,P,0.000,0.000
35,MRD,S,0.000,0.000
35,SHB,P,0.000,0.000
35,AZR,P,0.000,0.000
35,SRB,P,0.000,0.000
35,SRB,S,0.000,0.000
35,GRMI,P,0.000,0.000
35,GRMI,S,0.000,0.000
35,NAX,S,0.000,0.000
35,SBZ,P,0.000,0.000
35,SBZ,S,0.000,0.000
35,LRK,S,0.000,0.000
35,GLBA,S,0.000,0.000
35,ASTR,P,0.000,0.000
35,ASTR,S,0.000,0.000
35,LKRN,S,0.000,0.000
35,MAKU,P,0.000,0.000
35,SAAT,S,0.000,0.000
35,ZRD,P,0.000,0.000
35,GANJ,S,0.000,0.000
35,ZNJK,P,0.000,0.000
36,TVRZ,S,0.000,0.000
36,HRS,P,0.000,0.000
36,TAHR,P,0.000,0.000
36,TABZ,S,0.000,0.000
36,FTB,S,0.000,0.000
36,TBZ,P,0.000,0.000
36,TBZ,S,0.000,0.000
36,BST,P,0.000,0.000
36,MRD,P,0.000,0.000
36,MRD,S,0.000,0.000
36,SHB,P,0.000,0.000
36,AZR,P,0.000,0.000
36,SRB,P,0.000,0.000
36,SRB,S,0.000,0.000
36,GRMI,S,0.000,0.000
36,LRK,P,0.000,0.000
36,LRK,S,0.000,0.000
36,SBZ,P,0.000,0.000
36,GLBA,S,0.000,0.000
36,ASTR,P,0.000,0.000
36,LKRN,P,0.000,0.000
36,LKRN,S,0.000,0.000
36,MAKU,S,0.000,0.000
36,BRDA,P,0.000,0.000
36,BRDA,S,0.000,0.000
36,SAAT,P,0.000,0.000
36,SAAT,S,0.000,0.000
36,ZRD,P,0.000,0.000
36,GANJ,P,0.000,0.000
36,GNI,P,0.000,0.000
36,VANB,P,0.000,0.000
36,VANB,S,0.000,0.000
37,TAHR,P,0.000,0.000
37,TAHR,S,0.000,0.000
37,HRS,P,0.000,0.000
37,FTB,P,0.000,0.000
37,FTB,S,0.000,0.000
37,TABZ,S,0.000,0.000
37,TBZ,P,0.000,0.000
37,TBZ,S,0.000,0.000
37,BST,P,0.000,0.000
37,MRD,P,0.000,0.000
37,SHB,P,0.000,0.000
37,SHB,S,0.000,0.000
37,SRB,P,0.000,0.000
37,SRB,S,0.000,0.000
37,GRMI,P,0.000,0.000
37,GRMI,S,0.000,0.000
37,AZR,S,0.000,0.000
37,LRK,S,0.000,0.000
37,SBZ,P,0.000,0.000
37,GLBA,P,0.000,0.000
37,GLBA,S,0.000,0.000
37,ASTR,S,0.000,0.000
37,LKRN,P,0.000,0.000
37,MAKU,P,0.000,0.000
37,MAKU,S,0.000,0.000
37,SAAT,S,0.000,0.000
37,GANJ,P,0.000,0.000
37,GNI,P,0.000,0.000
37,ZNJK,P,0.000,0.000
37,VANB,P,0.000,0.000
37,VANB,S,0.000,0.000
38,TVRZ,P,0.000,0.000
38,TVRZ,S,0.000,0.000
38,TAHR,S,0.000,0.000
38,HRS,P,0.000,0.000
38,HRS,S,0.000,0.000
38,FTB,P,0.000,0.000
38,TABZ,S,0.000,0.000
38,TBZ,P,0.000,0.000
38,TBZ,S,0.000,0.000
38,ORD,S,0.000,0.000
38,MRD,P,0.000,0.000
38,MRD,S,0.000,0.000
38,SHB,P,0.000,0.000
38,SHB,S,0.000,0.000
38,SRB,P,0.000,0.000
38,GRMI,P,0.000,0.000
38,GRMI,S,0.000,0.000
38,AZR,S,0.000,0.000
38,LRK,S,0.000,0.000
38,ASTR,P,0.000,0.000
38,MAKU,P,0.000,0.000
38,MAKU,S,0.000,0.000
38,GANJ,S,0.000,0.000
38,ZNJK,P,0.000,0.000
38,GNI,S,0.000,0.000
39,TVRZ,P,0.000,0.000
39,TVRZ,S,0.000,0.000
39,TAHR,S,0.000,0.000
39,HRS,P,0.000,0.000
39,HRS,S,0.000,0.000
39,TBZ,P,0.000,0.000
39,TABZ,P,0.000,0.000
39,FTB,P,0.000,0.000
39,BST,S,0.000,0.000
39,MRD,P,0.000,0.000
39,SHB,P,0.000,0.000
39,SHB,S,0.000,0.000
39,GRMI,P,0.000,0.000
39,GRMI,S,0.000,0.000
39,SRB,P,0.000,0.000
39,SRB,S,0.000,0.000
39,AZR,P,0.000,0.000
39,HSH,P,0.000,0.000
39,LRK,S,0.000,0.000
39,SBZ,P,0.000,0.000
39,GLBA,S,0.000,0.000
39,ASTR,P,0.000,0.000
39,ASTR,S,0.000,0.000
39,LKRN,S,0.000,0.000
39,BRDA,P,0.000,0.000
39,SAAT,S,0.000,0.000
39,ZRD,P,0.000,0.000
39,GANJ,P,0.000,0.000
39,GNI,P,0.000,0.000
39,GNI,S,0.000,0.000
39,ZNJK,P,0.000,0.000
39,VANB,P,0.000,0.000
39,VANB,S,0.000,0.000
40,TVRZ,S,0.000,0.000
40,TAHR,P,0.000,0.000
40,TAHR,S,0.000,0.000
40,HRS,P,0.000,0.000
40,TABZ,P,0.000,0.000
40,TBZ,P,0.000,0.000
40,ORD,P,0.000,0.000
40,ORD,S,0.000,0.000
40,MRD,P,0.000,0.000
40,SHB,P,0.000,0.000
40,SHB,S,0.000,0.000
40,SRB,P,0.000,0.000
40,SRB,S,0.000,0.000
40,GRMI,S,0.000,0.000
40,AZR,P,0.000,0.000
40,NAX,P,0.000,0.000
40,NAX,S,0.000,0.000
40,LRK,P,0.000,0.000
40,LRK,S,0.000,0.000
40,SBZ,P,0.000,0.000
40,GLBA,P,0.000,0.000
40,GLBA,S,0.000,0.000
40,ASTR,P,0.000,0.000
40,ASTR,S,0.000,0.000
40,LKRN,S,0.000,0.000
40,BRDA,P,0.000,0.000
40,MAKU,S,0.000,0.000
40,SAAT,P,0.000,0.000
40,SAAT,S,0.000,0.000
40,ZRD,P,0.000,0.000
40,ZRD,S,0.000,0.000
40,GANJ,P,0.000,0.000
40,VANB,P,0.000,0.000
41,HRS,P,0.000,0.000
41,TABZ,S,0.000,0.000
41,TBZ,P,0.000,0.000
41,TBZ,S,0.000,0.000
41,ORD,P,0.000,0.000
41,ORD,S,0.000,0.000
41,MRD,P,0.000,0.000
41,MRD,S,0.000,0.000
41,SRB,P,0.000,0.000
41,SHB,P,0.000,0.000
41,GRMI,P,0.000,0.000
41,HSH,S,0.000,0.000
41,LRK,P,0.000,0.000
41,NAX,P,0.000,0.000
41,SBZ,S,0.000,0.000
41,GLBA,P,0.000,0.000
41,GLBA,S,0.000,0.000
41,ASTR,S,0.000,0.000
41,BRDA,P,0.000,0.000
41,BRDA,S,0.000,0.000
41,SAAT,P,0.000,0.000
41,SAAT,S,0.000,0.000
41,ZRD,P,0.000,0.000
41,ZRD,S,0.000,0.000
41,GANJ,P,0.000,0.000
41,GANJ,S,0.000,0.000
41,ZNJK,S,0.000,0.000
41,VANB,S,0.000,0.000
42,TVRZ,P,0.000,0.000
42,HRS,P,0.000,0.000
42,HRS,S,0.000,0.000
42,TAHR,P,0.000,0.000
42,TAHR,S,0.000,0.000
42,TABZ,P,0.000,0.000
42,TABZ,S,0.000,0.000
42,FTB,P,0.000,0.000
42,FTB,S,0.000,0.000
42,TBZ,P,0.000,0.000
42,TBZ,S,0.000,0.000
42,BST,P,0.000,0.000
42,BST,S,0.000,0.000
42,ORD,P,0.000,0.000
42,MRD,P,0.000,0.000
42,SHB,P,0.000,0.000
42,SHB,S,0.000,0.000
42,AZR,P,0.000,0.000
42,AZR,S,0.000,0.000
42,SRB,P,0.000,0.000
42,SRB,S,0.000,0.000
42,GRMI,P,0.000,0.000
42,GRMI,S,0.000,0.000
42,HSH,S,0.000,0.000
42,SBZ,S,0.000,0.000
42,GLBA,P,0.000,0.000
42,BRDA,P,0.000,0.000
42,SAAT,P,0.000,0.000
42,ZRD,P,0.000,0.000
42,GNI,S,0.000,0.000
42,ZNJK,P,0.000,0.000
42,ZNJK,S,0.000,0.000
42,VANB,P,0.000,0.000
43,HRS,P,0.000,0.000
43,TBZ,P,0.000,0.000
43,TABZ,P,0.000,0.000
43,TABZ,S,0.000,0.000
43,FTB,P,0.000,0.000
43,ORD,P,0.000,0.000
43,BST,P,0.000,0.000
43,BST,S,0.000,0.000
43,MRD,P,0.000,0.000
43,MRD,S,0.000,0.000
43,SHB,P,0.000,0.000
43,SHB,S,0.000,0.000
43,GRMI,P,0.000,0.000
43,GRMI,S,0.000,0.000
43,SRB,P,0.000,0.000
43,SRB,S,0.000,0.000
43,AZR,P,0.000,0.000
43,NAX,P,0.000,0.000
43,NAX,S,0.000,0.000
43,SBZ,P,0.000,0.000
43,ASTR,S,0.000,0.000
43,LKRN,P,0.000,0.000
43,LKRN,S,0.000,0.000
43,MAKU,P,0.000,0.000
43,MAKU,S,0.000,0.000
43,SAAT,P,0.000,0.000
43,SAAT,S,0.000,0.000
43,ZRD,S,0.000,0.000
43,GNI,P,0.000,0.000
43,GNI,S,0.000,0.000
43,ZNJK,P,0.000,0.000
43,ZNJK,S,0.000,0.000
43,VANB,P,0.000,0.000
44,HRS,P,0.000,0.000
44,HRS,S,0.000,0.000
44,TVRZ,P,0.000,0.000
44,FTB,P,0.000,0.000
44,FTB,S,0.000,0.000
44,TABZ,P,0.000,0.000
44,TBZ,P,0.000,0.000
44,TBZ,S,0.000,0.000
44,BST,S,0.000,0.000
44,SRB,S,0.000,0.000
44,ORD,P,0.000,0.000
44,GRMI,P,0.000,0.000
44,GRMI,S,0.000,0.000
44,MRD,P,0.000,0.000
44,MRD,S,0.000,0.000
44,SHB,P,0.000,0.000
44,SHB,S,0.000,0.000
44,HSH,P,0.000,0.000
44,LRK,P,0.000,0.000
44,LRK,S,0.000,0.000
44,NAX,P,0.000,0.000
44,NAX,S,0.000,0.000
44,GLBA,P,0.000,0.000
44,ASTR,P,0.000,0.000
44,LKRN,S,0.000,0.000
44,BRDA,P,0.000,0.000
44,SAAT,P,0.000,0.000
44,SAAT,S,0.000,0.000
44,MAKU,P,0.000,0.000
44,ZRD,P,0.000,0.000
44,ZNJK,P,0.000,0.000
44,ZNJK,S,0.000,0.000
44,GANJ,S,0.000,0.000
45,TVRZ,P,0.000,0.000
45,TVRZ,S,0.000,0.000
45,TAHR,S,0.000,0.000
45,HRS,P,0.000,0.000
45,HRS,S,0.000,0.000
45,TBZ,P,0.000,0.000
45,TBZ,S,0.000,0.000
45,TABZ,P,0.000,0.000
45,FTB,P,0.000,0.000
45,ORD,P,0.000,0.000
45,ORD,S,0.000,0.000
45,BST,S,0.000,0.000
45,MRD,P,0.000,0.000
45,MRD,S,0.000,0.000
45,SHB,P,0.000,0.000
45,SHB,S,0.000,0.000
45,SRB,P,0.000,0.000
45,AZR,P,0.000,0.000
45,NAX,P,0.000,0.000
45,NAX,S,0.000,0.000
45,HSH,P,0.000,0.000
45,HSH,S,0.000,0.000
45,LRK,P,0.000,0.000
45,LRK,S,0.000,0.000
45,SBZ,P,0.000,0.000
45,BRDA,P,0.000,0.000
45,MAKU,P,0.000,0.000
45,ZRD,P,0.000,0.000
45,ZRD,S,0.000,0.000
45,GANJ,P,0.000,0.000
45,GANJ,S,0.000,0.000
45,GNI,P,0.000,0.000
45,ZNJK,S,0.000,0.000
46,TAHR,P,0.000,0.000
46,HRS,P,0.000,0.000
46,HRS,S,0.000,0.000
46,TABZ,P,0.000,0.000
46,TBZ,P,0.000,0.000
46,TBZ,S,0.000,0.000
46,BST,P,0.000,0.000
46,BST,S,0.000,0.000
46,ORD,S,0.000,0.000
46,MRD,P,0.000,0.000
46,MRD,S,0.000,0.000
46,SHB,P,0.000,0.000
46,SHB,S,0.000,0.000
46,AZR,P,0.000,0.000
46,AZR,S,0.000,0.000
46,GRMI,P,0.000,0.000
46,HSH,P,0.000,0.000
46,NAX,P,0.000,0.000
46,NAX,S,0.000,0.000
46,LRK,P,0.000,0.000
46,SBZ,P,0.000,0.000
46,SBZ,S,0.000,0.000
46,GLBA,P,0.000,0.000
46,GLBA,S,0.000,0.000
46,ASTR,P,0.000,0.000
46,ASTR,S,0.000,0.000
46,LKRN,P,0.000,0.000
46,MAKU,P,0.000,0.000
46,MAKU,S,0.000,0.000
46,SAAT,P,0.000,0.000
46,ZNJK,S,0.000,0.000
46,VANB,P,0.000,0.000
46,VANB,S,0.000,0.000
47,TVRZ,P,0.000,0.000
47,TAHR,P,0.000,0.000
47,HRS,P,0.000,0.000
47,HRS,S,0.000,0.000
47,FTB,P,0.000,0.000
47,FTB,S,0.000,0.000
47,TABZ,S,0.000,0.000
47,TBZ,P,0.000,0.000
47,TBZ,S,0.000,0.000
47,BST,P,0.000,0.000
47,ORD,P,0.000,0.000
47,GRMI,P,0.000,0.000
47,SRB,S,0.000,0.000
47,MRD,P,0.000,0.000
47,MRD,S,0.000,0.000
47,SHB,P,0.000,0.000
47,SHB,S,0.000,0.000
47,AZR,P,0.000,0.000
47,HSH,S,0.000,0.000
47,SBZ,P,0.000,0.000
47,SBZ,S,0.000,0.000
47,GLBA,P,0.000,0.000
47,ASTR,P,0.000,0.000
47,LKRN,P,0.000,0.000
47,LKRN,S,0.000,0.000
47,SAAT,P,0.000,0.000
47,SAAT,S,0.000,0.000
47,MAKU,S,0.000,0.000
47,ZRD,S,0.000,0.000
47,GANJ,S,0.000,0.000
47,ZNJK,P,0.000,0.000
47,GNI,P,0.000,0.000
47,VANB,P,0.000,0.000
48,HRS,P,0.000,0.000
48,HRS,S,0.000,0.000
48,FTB,P,0.000,0.000
48,TABZ,P,0.000,0.000
48,TABZ,S,0.000,0.000
48,BST,P,0.000,0.000
48,BST,S,0.000,0.000
48,TBZ,P,0.000,0.000
48,GRMI,P,0.000,0.000
48,GRMI,S,0.000,0.000
48,ORD,P,0.000,0.000
48,ORD,S,0.000,0.000
48,AZR,P,0.000,0.000
48,SHB,P,0.000,0.000
48,SHB,S,0.000,0.000
48,HSH,P,0.000,0.000
48,HSH,S,0.000,0.000
48,MRD,P,0.000,0.000
48,MRD,S,0.000,0.000
48,LRK,S,0.000,0.000
48,GLBA,S,0.000,0.000
48,ASTR,P,0.000,0.000
48,ASTR,S,0.000,0.000
48,LKRN,P,0.000,0.000
48,SBZ,P,0.000,0.000
48,SAAT,P,0.000,0.000
48,SAAT,S,0.000,0.000
48,ZRD,P,0.000,0.000
48,ZRD,S,0.000,0.000
48,ZNJK,P,0.000,0.000
48,GANJ,P,0.000,0.000
48,GNI,S,0.000,0.000
48,VANB,P,0.000,0.000
49,TVRZ,P,0.000,0.000
49,TVRZ,S,0.000,0.000
49,TAHR,P,0.000,0.000
49,TAHR,S,0.000,0.000
49,HRS,P,0.000,0.000
49,HRS,S,0.000,0.000
49,TBZ,P,0.000,0.000
49,TBZ,S,0.000,0.000
49,BST,P,0.000,0.000
49,ORD,P,0.000,0.000
49,MRD,P,0.000,0.000
49,MRD,S,0.000,0.000
49,SHB,P,0.000,0.000
49,SHB,S,0.000,0.000
49,GRMI,P,0.000,0.000
49,AZR,S,0.000,0.000
49,HSH,P,0.000,0.000
49,LRK,P,0.000,0.000
49,LRK,S,0.000,0.000
49,NAX,P,0.000,0.000
49,NAX,S,0.000,0.000
49,GLBA,P,0.000,0.000
49,ASTR,S,0.000,0.000
49,LKRN,P,0.000,0.000
49,BRDA,P,0.000,0.000
49,BRDA,S,0.000,0.000
49,MAKU,P,0.000,0.000
49,MAKU,S,0.000,0.000
49,SAAT,P,0.000,0.000
49,SAAT,S,0.000,0.000
49,GNI,P,0.000,0.000
49,GNI,S,0.000,0.000
49,VANB,P,0.000,0.000
50,TVRZ,P,0.000,0.000
50,HRS,P,0.000,0.000
50,HRS,S,0.000,0.000
50,FTB,P,0.000,0.000
50,TABZ,P,0.000,0.000
50,TABZ,S,0.000,0.000
50,TBZ,P,0.000,0.000
50,TBZ,S,0.000,0.000
50,BST,P,0.000,0.000
50,ORD,P,0.000,0.000
50,MRD,P,0.000,0.000
50,MRD,S,0.000,0.000
50,GRMI,S,0.000,0.000
50,SHB,P,0.000,0.000
50,SHB,S,0.000,0.000
50,AZR,S,0.000,0.000
50,HSH,P,0.000,0.000
50,HSH,S,0.000,0.000
50,LRK,S,0.000,0.000
50,NAX,P,0.000,0.000
50,SBZ,P,0.000,0.000
50,GLBA,S,0.000,0.000
50,ASTR,P,0.000,0.000
50,LKRN,P,0.000,0.000
50,LKRN,S,0.000,0.000
50,BRDA,P,0.000,0.000
50,BRDA,S,0.000,0.000
50,ZRD,P,0.000,0.000
50,ZRD,S,0.000,0.000
50,GANJ,P,0.000,0.000
50,GNI,P,0.000,0.000
50,ZNJK,S,0.000,0.000
50,VANB,P,0.000,0.000
51,TVRZ,P,0.000,0.000
51,TVRZ,S,0.000,0.000
51,TAHR,S,0.000,0.000
51,HRS,P,0.000,0.000
51,HRS,S,0.000,0.000
51,FTB,P,0.000,0.000
51,TABZ,P,0.000,0.000
51,TBZ,P,0.000,0.000
51,TBZ,S,0.000,0.000
51,BST,P,0.000,0.000
51,ORD,S,0.000,0.000
51,SRB,S,0.000,0.000
51,GRMI,P,0.000,0.000
51,GRMI,S,0.000,0.000
51,MRD,P,0.000,0.000
51,MRD,S,0.000,0.000
51,SHB,P,0.000,0.000
51,SHB,S,0.000,0.000
51,AZR,P,0.000,0.000
51,HSH,P,0.000,0.000
51,LRK,P,0.000,0.000
51,SBZ,S,0.000,0.000
51,GLBA,P,0.000,0.000
51,GLBA,S,0.000,0.000
51,ASTR,P,0.000,0.000
51,ASTR,S,0.000,0.000
51,LKRN,P,0.000,0.000
51,LKRN,S,0.000,0.000
51,SAAT,P,0.000,0.000
51,MAKU,P,0.000,0.000
51,MAKU,S,0.000,0.000
51,ZRD,P,0.000,0.000
51,GNI,P,0.000,0.000
52,TVRZ,P,0.000,0.000
52,HRS,P,0.000,0.000
52,HRS,S,0.000,0.000
52,FTB,P,0.000,0.000
52,TABZ,P,0.000,0.000
52,TABZ,S,0.000,0.000
52,TBZ,P,0.000,0.000
52,TBZ,S,0.000,0.000
52,BST,S,0.000,0.000
52,ORD,P,0.000,0.000
52,ORD,S,0.000,0.000
52,SHB,P,0.000,0.000
52,SHB,S,0.000,0.000
52,SRB,P,0.000,0.000
52,SRB,S,0.000,0.000
52,MRD,P,0.000,0.000
52,MRD,S,0.000,0.000
52,AZR,S,0.000,0.000
52,GRMI,P,0.000,0.000
52,HSH,P,0.000,0.000
52,NAX,P,0.000,0.000
52,LRK,S,0.000,0.000
52,GLBA,P,0.000,0.000
52,GLBA,S,0.000,0.000
52,ASTR,P,0.000,0.000
52,MAKU,P,0.000,0.000
52,MAKU,S,0.000,0.000
52,ZRD,P,0.000,0.000
52,GANJ,P,0.000,0.000
52,GANJ,S,0.000,0.000
